駈	ク ・ かける ・ かる	run; gallop; advance	general
喰	くう ・ くらう	eat; drink; receive (a blow); (kokuji)	general
屑	セツ ・ くず ・ いさぎよい	rubbish; junk; trash; waste; scraps	general
窟	クツ ・ コツ ・ いわや ・ いはや ・ あな	cavern	general
沓	トウ ・ くつ	shoes; boots	general
鍬	ショウ ・ シュウ ・ くわ ・ すき	hoe with long blade at acute angle	general
祁	キ ・ ケ	intense; large	general
詣	ケイ ・ ゲイ ・ けいする ・ まいる ・ いたる ・ もうでる	visit a temple	general
戟	ゲキ ・ ほこ	halbert; arms	general
隙	ゲキ ・ キャク ・ ケキ ・ すき ・ すく ・ すかす ・ ひま	crevice; fissure; discord; opportunity; leisure; also N5013	general
桁	コウ ・ けた	beam; girder; spar; unit or column (accounting)	general
訣	ケツ ・ わかれ ・ わかれる	separation; part; secret	general
倦	ケン ・ あきる ・ あぐむ ・ あぐねる ・ うむ ・ つかれる	lose interest in; tire of	general
捲	ケン ・ まく ・ まくる ・ まくる ・ めくる ・ まくれる	roll; wind; coil; turn pages; roll up sleeves; strip off; be turned; be rolled up	general
牽	ケン ・ ひく	pull; tug; jerk; admit; install; quote; refer to	general
舷	ゲン ・ ふなべい ・ ふなばた	gunwale	general
諺	ゲン ・ ことわざ	proverb	general
乎	コ ・ オ ・ か ・ ああ ・ かな ・ や ・ よ ・ を	question mark; ?	general
糊	コ ・ ゴ ・ コツ ・ のり	paste; glue; sizing	general
跨	コ ・ カ ・ またがる ・ またがる ・ またぐ	be; sit or stand astride; extend over; straddle	general
檎	キン ・ ゴン ・ ゴ	pear; apple	general
醐	ゴ ・ コ	boiled butter	general
勾	コウ ・ ク ・ かぎ ・ まがる	be bent; slope; capture	general
庚	コウ ・ かのえ	7th; 7th calendar sign	general
梗	コウ ・ キョウ ・ ふさぐ ・ やまにれ ・ おおむね	for the most part; close up	general
腔	コウ	body cavity	general
膏	コウ ・ あぶら	fat; grease; lard; paste; ointment; plaster	general
閤	コウ ・ くぐりど	small side gate	general
劫	コウ ・ ゴウ ・ キョウ ・ おびやかす	threat; long ages	general
忽	コツ ・ たちまち ・ ゆるがせ	in a moment; instantly; all of a sudden; neglect; disregard	general
